Rk,G,Date,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,PTS,GmSc,+/-
29,29,2021-03-15,DAL,LAC,30:14,3,8,37.500,0,3,0.000,0,0,0.000,6,5.6,-20
30,30,2021-03-17,DAL,LAC,38:51,5,9,55.556,2,4,50.000,2,2,100.000,14,14.9,16
31,31,2021-03-19,DAL,POR,35:43,2,9,22.222,0,2,0.000,0,0,0.000,4,-0.7,-2
32,32,2021-03-21,DAL,POR,29:31,8,11,72.727,2,4,50.000,3,3,100.000,21,19.8,29
33,33,2021-03-24,DAL,MIN,31:06,3,6,50.000,2,4,50.000,2,2,100.000,10,9.1,10
34,34,2021-03-26,DAL,IND,35:59,4,14,28.571,2,7,28.571,1,2,50.000,11,5.4,-10
35,35,2021-03-27,DAL,NOP,34:20,1,11,9.091,0,4,0.000,2,2,100.000,4,-1.8,2
36,36,2021-03-29,DAL,OKC,24:49,4,7,57.143,1,2,50.000,0,0,0.000,9,7.5,22
37,37,2021-03-31,DAL,BOS,39:14,3,9,33.333,2,3,66.667,0,0,0.000,8,4.4,5
38,38,2021-04-02,DAL,NYK,27:29,5,10,50.000,1,4,25.000,0,0,0.000,11,7.5,-12
39,39,2021-04-05,DAL,UTA,29:47,6,9,66.667,5,5,100.000,0,0,0.000,17,14.2,3
40,40,2021-04-07,DAL,HOU,29:27,0,9,0.000,0,6,0.000,1,2,50.000,1,-2.4,-10
41,41,2021-04-08,DAL,MIL,33:29,6,16,37.500,0,6,0.000,2,2,100.000,14,11.8,26
42,42,2021-04-11,DAL,SAS,35:45,7,14,50.000,2,5,40.000,0,0,0.000,16,14.4,-9
43,43,2021-04-12,DAL,PHI,31:03,3,7,42.857,0,3,0.000,1,2,50.000,7,3.7,-14
44,44,2021-04-14,DAL,MEM,26:47,3,9,33.333,1,3,33.333,2,2,100.000,9,5.9,6
45,45,2021-04-16,DAL,NYK,33:16,6,12,50.000,2,5,40.000,0,0,0.000,14,14.6,-4
46,46,2021-04-18,DAL,SAC,27:10,3,9,33.333,1,5,20.000,0,0,0.000,7,1.2,-22
47,47,2021-04-21,DAL,DET,28:20,4,9,44.444,1,3,33.333,3,4,75.000,12,8.4,-14
48,48,2021-04-22,DAL,LAL,30:45,5,11,45.455,1,3,33.333,2,2,100.000,13,9.0,-3
49,49,2021-04-29,DAL,DET,31:15,3,12,25.000,2,3,66.667,2,2,100.000,10,6.6,6
50,50,2021-05-01,DAL,WAS,23:18,3,11,27.273,1,5,20.000,1,1,100.000,8,1.6,-6
51,51,2021-05-02,DAL,SAC,26:13,4,10,40.000,1,4,25.000,2,2,100.000,11,9.1,-3
52,52,2021-05-04,DAL,MIA,22:40,6,11,54.545,3,5,60.000,2,2,100.000,17,11.7,-3
53,53,2021-05-06,DAL,BKN,29:24,4,10,40.000,2,3,66.667,0,0,0.000,10,7.2,-5
54,54,2021-05-07,DAL,CLE,28:09,8,13,61.538,2,4,50.000,0,0,0.000,18,18.8,15
55,55,2021-05-09,DAL,CLE,25:17,9,14,64.286,0,3,0.000,2,2,100.000,20,17.5,10
56,56,2021-05-11,DAL,MEM,22:24,4,8,50.000,1,3,33.333,0,0,0.000,9,10.0,-1
57,57,2021-05-12,DAL,NOP,14:08,1,7,14.286,1,3,33.333,0,0,0.000,3,-1.3,13
58,58,2021-05-14,DAL,TOR,20:34,2,7,28.571,2,2,100.000,4,4,100.000,10,6.9,-7
59,59,2021-05-16,DAL,MIN,22:26,5,14,35.714,1,4,25.000,0,0,0.000,11,5.9,-2
1,1,2021-10-22,BOS,TOR,20:45,4,7,57.143,4,4,100.000,0,0,0.000,12,9.9,-19
2,2,2021-10-24,BOS,HOU,18:53,3,8,37.500,1,5,20.000,0,0,0.000,7,2.9,2
3,3,2021-10-25,BOS,CHA,14:49,0,2,0.000,0,2,0.000,0,0,0.000,0,-1.9,-2
4,4,2021-10-27,BOS,WAS,15:27,0,0,0.000,0,0,0.000,0,0,0.000,0,1.6,-8
5,5,2021-10-30,BOS,WAS,36:49,7,15,46.667,1,4,25.000,3,3,100.000,18,10.3,3
6,6,2021-11-01,BOS,CHI,24:36,3,7,42.857,1,4,25.000,0,0,0.000,7,4.0,-21
7,7,2021-11-03,BOS,ORL,18:12,1,3,33.333,0,2,0.000,1,2,50.000,3,5.2,10
8,8,2021-11-06,BOS,DAL,30:35,6,12,50.000,1,3,33.333,0,0,0.000,13,10.4,-8
9,9,2021-11-10,BOS,TOR,32:34,5,9,55.556,2,4,50.000,3,4,75.000,15,12.0,13
10,10,2021-11-12,BOS,MIL,28:19,2,6,33.333,0,3,0.000,4,4,100.000,8,7.1,9
11,11,2021-11-15,BOS,CLE,25:29,4,6,66.667,1,2,50.000,0,0,0.000,9,8.6,0
12,12,2021-11-17,BOS,ATL,27:01,5,10,50.000,1,4,25.000,0,0,0.000,11,7.2,-4
13,13,2021-11-19,BOS,LAL,29:08,5,11,45.455,1,3,33.333,4,6,66.667,15,9.7,27
14,14,2021-11-20,BOS,OKC,25:42,2,6,33.333,2,3,66.667,0,0,0.000,6,4.1,-1
15,15,2021-11-28,BOS,TOR,27:02,6,11,54.545,1,4,25.000,5,5,100.000,18,14.9,23
16,16,2021-12-01,BOS,PHI,20:17,3,7,42.857,1,3,33.333,0,0,0.000,7,3.1,-5
17,17,2021-12-03,BOS,UTA,28:44,4,8,50.000,1,3,33.333,2,2,100.000,11,8.4,-1
18,18,2021-12-04,BOS,POR,17:20,2,5,40.000,1,2,50.000,0,0,0.000,5,3.7,14
19,19,2021-12-07,BOS,LAL,15:51,4,9,44.444,1,4,25.000,2,4,50.000,11,6.1,-13
20,20,2021-12-08,BOS,LAC,30:14,5,11,45.455,3,6,50.000,4,4,100.000,17,14.3,-5
21,21,2021-12-17,BOS,GSW,35:01,4,10,40.000,4,7,57.143,3,4,75.000,15,8.9,-5
22,22,2021-12-18,BOS,NYK,32:11,9,14,64.286,5,7,71.429,4,5,80.000,27,25.5,12
23,23,2021-12-29,BOS,LAC,32:15,3,11,27.273,0,5,0.000,0,0,0.000,6,3.7,-7
24,24,2021-12-31,BOS,PHX,33:00,5,10,50.000,2,4,50.000,7,7,100.000,19,16.3,20
25,25,2022-01-02,BOS,ORL,32:23,4,10,40.000,1,2,50.000,0,0,0.000,9,5.5,6
26,26,2022-01-05,BOS,SAS,20:36,3,5,60.000,1,2,50.000,0,0,0.000,7,7.9,3
27,27,2022-01-06,BOS,NYK,16:01,2,7,28.571,2,3,66.667,0,0,0.000,6,1.7,-7
28,28,2022-01-08,BOS,NYK,29:30,4,10,40.000,2,3,66.667,7,8,87.500,17,13.8,14
29,29,2022-01-10,BOS,IND,37:32,4,9,44.444,1,3,33.333,0,0,0.000,9,3.9,-4
30,30,2022-01-12,BOS,IND,29:22,2,7,28.571,1,4,25.000,0,0,0.000,5,3.9,-2
31,31,2022-01-14,BOS,PHI,18:07,1,3,33.333,1,1,100.000,2,2,100.000,5,5.2,-14
32,32,2022-01-15,BOS,CHI,29:03,5,9,55.556,3,5,60.000,0,0,0.000,13,11.7,-6
