Rk,G,Date,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,PTS,GmSc,+/-
11,11,2021-11-07,CLE,NYK,34:27,8,15,53.333,0,0,0.000,2,4,50.000,18,18.0,17
12,12,2021-11-10,CLE,WAS,38:01,6,10,60.000,0,0,0.000,1,4,25.000,13,13.2,-6
13,13,2021-11-12,CLE,DET,29:13,5,7,71.429,0,0,0.000,1,1,100.000,11,8.2,5
14,14,2021-11-13,CLE,BOS,28:13,5,5,100.000,0,0,0.000,1,2,50.000,11,12.2,-14
15,15,2021-11-22,CLE,BKN,36:42,7,15,46.667,0,1,0.000,6,9,66.667,20,16.7,0
16,16,2021-11-24,CLE,PHX,38:29,9,10,90.000,0,0,0.000,7,9,77.778,25,24.5,-2
17,17,2021-11-27,CLE,ORL,35:42,8,9,88.889,0,0,0.000,3,4,75.000,19,21.7,22
18,18,2021-11-29,CLE,DAL,34:09,12,17,70.588,0,0,0.000,4,6,66.667,28,25.9,30
19,19,2021-12-01,CLE,MIA,30:41,7,8,87.500,0,0,0.000,5,5,100.000,19,21.9,26
20,20,2021-12-03,CLE,WAS,36:50,13,17,76.471,0,0,0.000,2,4,50.000,28,25.6,19
21,21,2021-12-05,CLE,UTA,32:11,7,12,58.333,0,0,0.000,3,3,100.000,17,18.4,-4
22,22,2021-12-06,CLE,MIL,38:23,10,12,83.333,0,0,0.000,5,5,100.000,25,21.9,-10
23,23,2021-12-08,CLE,CHI,32:11,5,9,55.556,0,1,0.000,3,4,75.000,13,12.6,18
24,24,2021-12-10,CLE,MIN,26:30,9,11,81.818,0,0,0.000,3,3,100.000,21,22.9,26
25,25,2021-12-11,CLE,SAC,38:48,5,8,62.500,0,1,0.000,9,10,90.000,19,23.9,11
26,26,2021-12-13,CLE,MIA,32:00,6,6,100.000,0,0,0.000,5,5,100.000,17,18.2,7
27,27,2021-12-15,CLE,HOU,18:09,3,8,37.500,0,0,0.000,0,1,0.000,6,5.9,16
28,28,2021-12-18,CLE,MIL,29:07,6,9,66.667,0,0,0.000,2,2,100.000,14,15.1,12
29,29,2021-12-31,CLE,ATL,37:16,9,11,81.818,0,0,0.000,3,7,42.857,21,21.4,-2
30,30,2022-01-02,CLE,IND,32:07,6,12,50.000,0,1,0.000,6,8,75.000,18,17.1,3
31,31,2022-01-04,CLE,MEM,34:21,11,14,78.571,0,0,0.000,0,0,0.000,22,25.1,-3
32,32,2022-01-07,CLE,POR,33:24,5,6,83.333,0,0,0.000,3,4,75.000,13,15.0,16
33,33,2022-01-09,CLE,GSW,29:49,5,7,71.429,0,0,0.000,2,4,50.000,12,11.3,-17
34,34,2022-01-10,CLE,SAC,30:32,8,14,57.143,0,1,0.000,2,2,100.000,18,21.2,-5
35,35,2022-01-12,CLE,UTA,30:29,5,7,71.429,0,0,0.000,2,2,100.000,12,8.9,23
36,36,2022-01-14,CLE,SAS,31:30,7,11,63.636,0,0,0.000,3,5,60.000,17,16.9,-7
37,37,2022-01-15,CLE,OKC,33:16,5,9,55.556,0,0,0.000,3,8,37.500,13,11.3,1
38,38,2022-01-17,CLE,BKN,33:06,6,6,100.000,0,0,0.000,2,2,100.000,14,17.0,4
39,39,2022-01-19,CLE,CHI,35:46,2,5,40.000,0,0,0.000,2,2,100.000,6,6.9,-10
40,40,2022-01-22,CLE,OKC,34:23,6,9,66.667,0,0,0.000,2,6,33.333,14,16.9,12
41,41,2022-01-26,CLE,MIL,33:11,4,9,44.444,0,0,0.000,2,2,100.000,10,10.0,8
