Rk,G,Date,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,PTS,GmSc,+/-
59,59,2024-03-13,MIA,DEN,28:10,2,6,33.333,0,1,0.000,4,4,100.000,8,3.4,-6
60,60,2024-03-15,MIA,DET,25:54,1,5,20.000,0,2,0.000,0,0,0.000,2,2.2,13
61,61,2024-03-17,MIA,DET,34:39,6,14,42.857,1,3,33.333,2,4,50.000,15,12.0,6
62,62,2024-03-18,MIA,PHI,34:45,3,13,23.077,1,5,20.000,2,2,100.000,9,6.2,-2
63,63,2024-03-20,MIA,CLE,31:13,3,5,60.000,0,1,0.000,1,1,100.000,7,3.8,-7
64,64,2024-03-22,MIA,NOP,13:58,1,7,14.286,1,5,20.000,0,0,0.000,3,0.2,-15
65,65,2024-03-26,MIA,GSW,25:56,4,10,40.000,1,4,25.000,3,4,75.000,12,5.1,-24
66,66,2024-03-29,MIA,POR,25:26,6,9,66.667,0,1,0.000,0,0,0.000,12,12.3,28
67,67,2024-03-31,MIA,WAS,19:18,3,5,60.000,1,2,50.000,2,2,100.000,9,5.1,2
68,68,2024-04-02,MIA,NYK,12:25,1,2,50.000,0,1,0.000,1,1,100.000,3,0.8,9
69,69,2024-04-04,MIA,PHI,20:23,2,5,40.000,0,2,0.000,2,3,66.667,6,8.0,25
70,70,2024-04-05,MIA,HOU,19:10,5,7,71.429,2,3,66.667,0,0,0.000,12,11.4,14
71,71,2024-04-07,MIA,IND,12:38,1,2,50.000,0,0,0.000,1,1,100.000,3,3.2,0
72,72,2024-04-09,MIA,ATL,21:53,1,2,50.000,1,1,100.000,0,0,0.000,3,1.9,-5
73,73,2024-04-10,MIA,DAL,18:22,2,4,50.000,2,2,100.000,0,0,0.000,6,3.9,-7
74,74,2024-04-12,MIA,TOR,32:17,7,15,46.667,2,4,50.000,4,4,100.000,20,20.5,26
75,75,2024-04-14,MIA,TOR,32:19,6,12,50.000,0,4,0.000,6,7,85.714,18,17.3,25
